Nom;Code;Longitude;Latitude;Population
Fleurey-lès-Saint-Loup;70800;0.10982484351464;0.83631327606591;143
Fleurey-sur-Ouche;21410;0.084808464782114;0.82573952785289;1221
Fleurie;69820;0.0819723064121;0.80622088732856;1190
Fleuriel;3140;0.055467541041789;0.80775293732465;311
Fleurieu-sur-Saône;69250;0.08456605054389;0.80047098937703;1286
Fleurieux-sur-l'Arbresle;69210;0.081186906917121;0.79999588143855;2025
Fleurigné;35133;-0.019528296563874;0.84364369354539;896
Fleurines;60700;0.045145856864754;0.85974916023763;1764
Fleurville;71260;0.08521570372468;0.81060844522446;471
Fleury;11560;0.054745166918483;0.75451068791666;2547
Fleury;80160;0.037044612374894;0.8681364531957;200
Fleury;60240;0.034402377905317;0.85942438774269;495
Fleury;2600;0.055142701967827;0.85975888077561;148
Fleury;62134;0.039313542399858;0.88002407193251;90
Fleury;50800;-0.022277190635107;0.85257879873967;760
Fleury;57420;0.10816678438709;0.85591920169496;1132
Fleury-devant-Douaumont;55100;0.094718037264029;0.85868742449004;0
Fleury-en-Bière;77930;0.044491355898541;0.84563141040399;546
Fleury-la-Forêt;27480;0.027168963987959;0.86252230988073;253
Fleury-la-Montagne;71340;0.071922102379872;0.80639545753801;561
Fleury-la-Rivière;51480;0.06779633738031;0.85688879206883;517
Fleury-la-Vallée;89113;0.060199320830965;0.83544548502471;1001
Fleury-les-Aubrais;45400;0.033461836793276;0.83652659526923;20690
Fleury-Mérogis;91700;0.041218863551052;0.84873419281102;9074
Fleury-sur-Andelle;27380;0.023658915590641;0.86154299896889;1901
Fleury-sur-Loire;58240;0.057920686912781;0.81743465973055;263
Fleury-sur-Orne;14123;-0.0065352808017568;0.85782449371784;4231
Fléville;8250;0.086796198285479;0.86056854832602;102
Fléville-devant-Nancy;54710;0.10826858371976;0.84866634878224;2624
Fléville-Lixières;54150;0.10163633056481;0.85948737150248;245
Flévy;57365;0.10897641864799;0.85936133740389;494
Flexanville;78910;0.030315391027941;0.85266122357542;525
Flexbourg;67310;0.12969735156881;0.84773550740223;393
Fley;71390;0.081036613085478;0.81453061571987;260
Fleys;89800;0.067437584614341;0.83452429760366;134
Flez-Cuzy;58190;0.063253646189718;0.82666550896391;131
Fligny;8380;0.074423751072216;0.87064295383465;176
Flin;54122;0.11615166538207;0.84643621768542;374
Flines-lès-Mortagne;59158;0.060461122049688;0.88146397655489;1528
Flines-lez-Raches;59148;0.055448133255346;0.88017440737605;5441
Flins-Neuve-Église;78790;0.027571350983913;0.8533205556823;150
Flins-sur-Seine;78410;0.032690995218725;0.85458595667424;2207
Flipou;27380;0.022330510032963;0.86068486188663;310
Flirey;54470;0.10205812534721;0.85304418614017;173
Flixecourt;80420;0.036341629393276;0.87286343097254;2978
Flize;8160;0.08329583921722;0.86743351182598;1277
Flocourt;57580;0.11190469742458;0.85474108580774;120
Flocques;76260;0.023814040562949;0.87330944387611;615
Flogny-la-Chapelle;89360;0.06755394810922;0.836909624413;1099
Floing;8200;0.08600109489728;0.86785528996363;2454
Floirac;17120;-0.013070579288568;0.7937272662857;292
Floirac;33270;-0.0091678301034622;0.78246988462085;16157
Floirac;46600;0.028885198621164;0.78391950978121;277
Florac;48400;0.062681561736867;0.77360748372432;1996
Florange;57190;0.10697414594955;0.86094665062179;10778
Florémont;88130;0.10917034670962;0.8441624107467;406
Florensac;34510;0.060446562048666;0.75718197164806;3859
Florent-en-Argonne;51800;0.08648591505135;0.85757721921062;235
Florentia;39320;0.094645332966269;0.80975037472124;24
Florentin;81150;0.03545442640444;0.76599110932279;582
Florentin-la-Capelle;12140;0.045945791393618;0.77893560353821;373
Floressas;46700;0.019581615961729;0.77568734595665;145
Florimont;90100;0.12338507721883;0.82920589832773;394
Florimont-Gaumier;24250;0.021632378997956;0.78015732868828;132
Floringhem;62550;0.042329085475235;0.88131856795938;675
Flottemanville;50700;-0.025380002170456;0.86349196683364;176
Flottemanville-Hague;50690;-0.030053591889813;0.86606631150135;731
Floudès;33190;-0.0011683932686504;0.77793205786044;116
Floure;11800;0.043463550487718;0.75367192533133;318
Flourens;31130;0.027285308757488;0.76088116898121;1793
Floursies;59440;0.069275032608441;0.87584497297093;129
Floyon;59219;0.067903013626724;0.87336277367692;515
Flumet;73590;0.11370819843716;0.79970013739949;769
Fluquières;2590;0.055055433507856;0.86923700451618;197
Fluy;80540;0.036622817592496;0.87020180120008;332
Foameix-Ornel;55400;0.097845096048864;0.85930800760306;193
Foce;20100;0.15729779550704;0.72649330114264;110
Focicchia;20212;0.16230107624697;0.73736765366371;30
Foëcy;18500;0.037800916834963;0.82338329607844;2003
Foisches;8600;0.083373403783968;0.87491899185992;193
Foissac;30700;0.075034621969632;0.76867211359217;269
Foissac;12260;0.034969610411559;0.77686546184387;331
Foissiat;1340;0.090301400977972;0.8092946412797;1562
Foissy;21230;0.079625795175631;0.82244280073948;135
Foissy-lès-Vézelay;89450;0.065687405080211;0.82791632914888;149
Foissy-sur-Vanne;89190;0.061212570401958;0.84167049091471;249
Foix;9000;0.028080410065093;0.7497885704088;9109
Folcarde;31290;0.031304418316581;0.75754562629491;86
Folembray;2670;0.057469817901419;0.86469425090774;1490
Folgensbourg;68220;0.12993491386042;0.82992342050443;633
Folies;80170;0.046658461623701;0.86849524757357;86
Folkling;57600;0.12033074769889;0.85780025895192;1386
Follainville-Dennemont;78520;0.02993724920088;0.85557978181403;1912
Folles;87250;0.025476955798296;0.80486340754192;508
Folleville;80250;0.041262497781038;0.86702138764729;72
Folleville;27230;0.0088187645859586;0.85791171224353;173
Folligny;50320;-0.02462853301224;0.85217153482997;777
Folschviller;57730;0.11671889372712;0.85645243312423;4635
Fomerey;88390;0.11063933804453;0.84159778661695;120
Fomperron;79340;-0.0018859330003619;0.81114660350173;333
Fonbeauzard;31140;0.025283031897858;0.76236954313543;2603
Foncegrive;21260;0.090000821637063;0.83098036256206;171
Fonches-Fonchette;80700;0.049155262530624;0.86875217603973;134
Foncine-le-Bas;39520;0.10522396641542;0.81396336240769;182
Foncine-le-Haut;39460;0.10603845262293;0.81435611208945;945
Foncquevillers;62111;0.045897309378211;0.87522925012691;466
Fondamente;12540;0.054381545561147;0.76564203548292;303
Fondettes;37230;0.010505905224551;0.82733942187776;8921
Fondremand;70190;0.10518033218543;0.82859024206274;161
Fongrave;47260;0.0093229727608243;0.77483892941237;565
Fongueusemare;76280;0.0053765914263284;0.86704076214422;170
Fonroque;24500;0.0072916013864339;0.78020579822011;240
Fons;30730;0.073202025922142;0.76634497685264;741
Fons;46100;0.034053310307219;0.77954160584426;342
Fons;7200;0.075907281602202;0.77813079625679;264
Fons-sur-Lussan;30580;0.075582459172996;0.7711834079211;171
Fonsommes;2110;0.059341196232282;0.87096779290862;554
Fonsorbes;31470;0.021496645167335;0.75983880773055;6909
Font-Romeu-Odeillo-Via;66120;0.03561925526997;0.74184249666433;2003
Fontain;25660;0.10515608909713;0.82377118549121;792
Fontaine;10200;0.082287424948083;0.8414620319804;255
Fontaine;38600;0.099420746985431;0.78875794084966;23323
Fontaine;90150;0.12211487421454;0.83178996353344;524
Fontaine-au-Bois;59550;0.063636642043985;0.8751468918702;654
Fontaine-au-Pire;59157;0.058895158361586;0.87489475709399;1111
Fontaine-Bellenger;27600;0.02205902364637;0.85844987052082;812
Fontaine-Bonneleau;60360;0.037534284475576;0.86674501810516;287
Fontaine-Chaalis;60300;0.046876628612438;0.85820745628258;320
Fontaine-Chalendray;17510;-0.0031609831398897;0.80194970957228;284
Fontaine-Couverte;53350;-0.019911292418141;0.8361678674704;388
Fontaine-de-Vaucluse;84800;0.089530540678069;0.76660676558779;610
Fontaine-Denis-Nuisy;51120;0.064359016167291;0.84868086301019;258
Fontaine-en-Bray;76440;0.024890332150369;0.86698743234339;170
Fontaine-en-Dormois;51800;0.082350441997377;0.85937585163184;21
Fontaine-Étoupefour;14790;-0.0078782245142132;0.85774692915108;1676
Fontaine-Fourches;77480;0.059263631665535;0.84495270380018;509
Fontaine-Française;21610;0.093748421923022;0.82950650263579;916
Fontaine-Guérin;49250;-0.0032967349156388;0.82880349468703;723
Fontaine-Henry;14610;-0.0079121532905304;0.86005462481467;517
Fontaine-Heudebourg;27490;0.021171820657534;0.85746569933997;642
Fontaine-l'Abbé;27470|27300;0.012139742069747;0.8567772721982;549
Fontaine-l'Étalon;62390;0.036007119715606;0.87799274581106;112
Fontaine-la-Gaillarde;89100;0.059001834608001;0.84160264688595;489
Fontaine-la-Guyon;28190;0.022926837574112;0.84602895377571;1020
Fontaine-la-Louvet;27230;0.0077958095612996;0.85808628245299;284
Fontaine-la-Mallet;76290;0.0025646566390369;0.86454884231223;2544
Fontaine-la-Rivière;91690;0.037592453739449;0.84399276738526;172
Fontaine-la-Soret;27550;0.012527589870625;0.85780505264188;362
Fontaine-Lavaganne;60690;0.034077553395518;0.86563967309472;299
Fontaine-le-Bourg;76690;0.020318548005461;0.86499971548478;1481
Fontaine-le-Comte;86240;0.0046154183748916;0.81202411508092;3113
Fontaine-le-Dun;76740;0.01484983721285;0.86936789888375;978
Fontaine-le-Pin;14190;-0.004935407062689;0.85477497453261;284
Fontaine-le-Port;77590;0.04823896450688;0.84624227297903;836
Fontaine-le-Puits;73600;0.11356276487451;0.79339756694275;121
Fontaine-le-Sec;80140;0.031556530206243;0.87169496904426;151
Fontaine-les-Bassets;61160;9.2118480406051E-005;0.85270483283827;104
Fontaine-lès-Boulans;62134;0.039652904024139;0.88136703749121;90
Fontaine-lès-Cappy;80340;0.048525004652711;0.87090474256982;53
Fontaine-lès-Clercs;2680;0.056267479731843;0.86929033431701;274
Fontaine-lès-Clerval;25340;0.1129518939771;0.82771752417351;242
Fontaine-les-Coteaux;41800;0.014447451257193;0.83425764859951;343
Fontaine-lès-Croisilles;62128;0.05072605735939;0.87646069581497;257
Fontaine-lès-Dijon;21121;0.087600988922143;0.82631643512402;8878
Fontaine-les-Grès;10280;0.068121176454273;0.84510783293368;905
Fontaine-lès-Hermans;62550;0.040927971458609;0.88186638019562;101
Fontaine-lès-Luxeuil;70800;0.11055690488641;0.83528549562221;1437
Fontaine-les-Ribouts;28170;0.021937810285473;0.84918992625255;209
Fontaine-lès-Vervins;2140;0.068043599403957;0.87010000186742;811
Fontaine-Mâcon;10400;0.061241665436866;0.84587382464221;425
Fontaine-Milon;49140;-0.0043245418869089;0.82904111523529;354
Fontaine-Notre-Dame;59400;0.055103919684453;0.87556867000784;1632
Fontaine-Notre-Dame;2110;0.059855090615316;0.87063809356567;382
Fontaine-Raoul;41270;0.019891901276454;0.83760777209276;197
Fontaine-Saint-Lucien;60480;0.037519728635743;0.86397672873106;132
Fontaine-Simon;28240;0.017773263002537;0.84656225178399;838
Fontaine-sous-Jouy;27120;0.022538989773235;0.85635549406055;749
Fontaine-sous-Montdidier;80500;0.043938662587377;0.86667717407639;119
Fontaine-sous-Préaux;76160;0.020391258545006;0.86361800093221;464
Fontaine-sur-Ay;51160;0.0710736858356;0.85664151756162;237
Fontaine-sur-Maye;80150;0.033680001701418;0.87682435046182;129
Fontaine-sur-Somme;80510;0.033883629495079;0.87315431474261;469
Fontaine-Uterte;2110;0.058841836883136;0.87130714621052;119
Fontainebleau;77300;0.047114186742864;0.8448799329234;15942
Fontainebrux;39140;0.094601698736285;0.81505905345918;131
Fontaines;85200;-0.014316551688129;0.81024971742563;870
Fontaines;71150;0.083310378412297;0.81768672792773;1947
Fontaines;89130;0.056888029555346;0.83238145161154;437
Fontaines-d'Ozillac;17500;-0.0066225471811326;0.7921419530678;394
Fontaines-en-Duesmois;21450;0.079315511941501;0.83164455493793;126
Fontaines-en-Sologne;41250;0.027057454520285;0.82919138409979;519
Fontaines-les-Sèches;21330;0.076009089257248;0.83390378106966;50
Fontaines-Saint-Clair;55110;0.091372840618779;0.86168847414342;41
Fontaines-Saint-Martin;69270;0.084721196322144;0.8001364963441;2721
Fontaines-sur-Marne;52170;0.08905542441722;0.84726039946377;126
Fontaines-sur-Saône;69270;0.084629075915563;0.79996192613466;6721
Fontains;77370;0.052408363736426;0.8469355603898;247
Fontan;6540;0.13184023085043;0.76805639074815;234
Fontanes;46230;0.026155695691618;0.77338451056204;371
Fontanes;48300;0.066080104827701;0.78137905383835;110
Fontanès;30250;0.071340334839743;0.76498263679701;492
Fontanès;34270;0.06830539646149;0.76436691395298;202
Fontanès;42140;0.077415055220485;0.79494899143577;576
Fontanès-de-Sault;11140;0.0363270901982;0.74646281483952;4
Fontanes-du-Causse;46240;0.028991856142226;0.77956584061017;72
Fontanges;15140;0.043701108618142;0.78741011502198;241
Fontangy;21390;0.076047871540622;0.82636004438687;147
Fontanières;23110;0.043652622441545;0.80475674794025;259
Fontanil-Cornillon;38120;0.098911683743064;0.78985363190116;2454
Fontannes;43100;0.059748431013659;0.79045963420719;873
Fontans;48700;0.059108490048469;0.78082638133313;196
Fontarèches;30580;0.077492619787234;0.76985016290037;190
Fontclaireau;16230;0.003519753070764;0.80103824268921;360
Fontcouverte;17100;-0.010336223372113;0.79887595562114;1892
Fontcouverte;11700;0.04691542754057;0.75344409190007;424
Fontcouverte-la Toussuire;73300;0.10998966821898;0.78970329645762;504
Fontenai-les-Louvets;61420;2.9094638702136E-005;0.84688709085795;217
Fontenai-sur-Orne;61200;-0.0012362690264879;0.85038255636772;277
Fontenailles;77370;0.051584181958074;0.84746885839808;887
Fontenailles;89560;0.060465953190353;0.83132457613295;66
Fontenay;76290;0.0032240072111904;0.86502881051969;1143
Fontenay;27510;0.027425911179475;0.85884741389254;265
Fontenay;50140;-0.017991429991276;0.84875363388697;292
Fontenay;36150;0.030485090565433;0.82136162391594;86
Fontenay;71120;0.074986135793035;0.81113208927381;36
Fontenay;88600;0.11501234842298;0.84157355185103;412
Fontenay-aux-Roses;92260;0.040001969541643;0.85154615802699;23537
Fontenay-de-Bossery;10400;0.060354462448031;0.84567501966684;78
Fontenay-en-Parisis;95190;0.042765419452709;0.8561518953952;1710
Fontenay-le-Comte;85200;-0.014035361408314;0.81103028994113;13792
Fontenay-le-Fleury;78330;0.035779248833646;0.85198731066156;12582
Fontenay-le-Marmion;14320;-0.0060989483847284;0.85683060199901;1470
Fontenay-le-Pesnel;14250;-0.010224714944736;0.85813961225382;938
Fontenay-le-Vicomte;91540;0.041902438746226;0.8473088689956;884
Fontenay-lès-Briis;91640;0.037674870252807;0.84856940971856;1707
Fontenay-Mauvoisin;78200;0.028827027276696;0.85458595667424;302
Fontenay-près-Chablis;89800;0.066540677732284;0.83511092541277;138
Fontenay-près-Vézelay;89450;0.065255923049348;0.82755760135005;131
Fontenay-Saint-Père;78440;0.030601433254368;0.85567192718776;987
Fontenay-sous-Bois;94120;0.043104781076992;0.85257393847069;50921
Fontenay-sous-Fouronnes;89660;0.062734883215317;0.83104334632184;73
Fontenay-sur-Conie;28140;0.029151849705902;0.84063785020203;110
Fontenay-sur-Eure;28630;0.024638236905463;0.84470056902398;708
Fontenay-sur-Loing;45210;0.04840379337241;0.83956153364748;1425
Fontenay-sur-Mer;50310;-0.022965617776893;0.86375861583777;176
Fontenay-sur-Vègre;72350;-0.0038300204403596;0.83607572209667;295
Fontenay-Torcy;60380;0.030843843331403;0.86514998434928;104
Fontenay-Trésigny;77610;0.04998914404101;0.85010625340463;4620
Fontenelle;2170;0.067476366897716;0.87321729850238;272
Fontenelle;21610;0.093787204206398;0.82908958476712;104
Fontenelle;90340;0.1214021873397;0.83115972646147;111
Fontenelle-en-Brie;2540;0.060737458302298;0.85382961892465;171
Fontenelle-Montby;25340;0.11194347970796;0.82814902284914;90
Fontenermont;14380;-0.019261645479134;0.85215216033305;140
Fontenet;17400;-0.0078976146156031;0.80134856753523;371
Fontenille;16230;0.0028846453268343;0.80137280230116;334
Fontenille-Saint-Martin-d'Entraigues;79110;-0.0022786320976651;0.80500402244748;547
Fontenilles;31470;0.020803347353587;0.76015878653551;2920
Fontenois-la-Ville;70210;0.10760925161288;0.83659450587702;172
Fontenois-lès-Montbozon;70230;0.10883098508533;0.82880349468703;291
Fontenotte;25110;0.11036297682478;0.82687882816722;45
Fontenouilles;89120;0.053179203230383;0.83582844758947;209
Fontenoy;2290;0.055831145754369;0.86232357148438;532
Fontenoy;89520;0.057731614958952;0.83162997413095;301
Fontenoy-la-Joûte;54122;0.11623892551966;0.84569932101179;281
Fontenoy-le-Château;88240;0.10822980143639;0.83730230751574;666
Fontenoy-sur-Moselle;54840;0.10440461993892;0.85015472293646;195
Fontenu;39130;0.1015927046572;0.81450152068496;40
Fonteny;57590;0.11280644376969;0.85314605205186;118
Fonters-du-Razès;11400;0.033786659222481;0.75446707865381;90
Fontès;34320;0.058992130714779;0.75991637229729;788
Fontet;33190;-0.00045087089690007;0.77775262738199;732
Fontette;10360;0.080454828900594;0.83919794557966;176
Fontevraud-l'Abbaye;49590;0.00080964076275585;0.8234850954111;1189
Fontgombault;36220;0.017244830464725;0.81462755478356;283
Fontguenand;36600;0.02685868075383;0.82412025933108;230
Fontienne;4230;0.10111758839635;0.76811458081797;116
Fontiers-Cabardès;11310|11390;0.039202014206833;0.75694441767882;324
Fontiès-d'Aude;11800;0.042842979858269;0.75375435016707;367
Fontjoncouse;11360;0.048660755128088;0.75134971543982;119
Fontoy;57650;0.10464219055291;0.86145571386416;3149
Fontpédrouse;66360;0.038057882751832;0.74199283210787;123
Fontrabiouse;66210;0.036598578665387;0.74415505259691;91
Fontrailles;65220;0.0061765280357878;0.75649354450628;147
Fontvannes;10190;0.067592726231406;0.84263042732963;553
Fontvieille;13990;0.082195304541501;0.76316949014786;3456
Forbach;57600;0.1204325719987;0.85847896555573;22807
Forcalqueiret;83136;0.10614511222458;0.75634327564176;1665
Forcalquier;4300;0.10090912946203;0.7672322089698;4302
Forcé;53260;-0.012256085798978;0.8383107134625;873
Forcelles-Saint-Gorgon;54330;0.10648932579548;0.84573807000564;143
Forcelles-sous-Gugney;54930;0.10608208685291;0.84470542929296;94
Forceville;80560;0.044564068518679;0.87373608228274;161
Forceville-en-Vimeu;80140;0.031406221810438;0.87203924919419;262
Forcey;52700;0.093530259095475;0.84035176012193;71
Forciolo;20190;0.15725416959943;0.73051241070174;69
Forest-en-Cambrésis;59222;0.062317957024287;0.87513231106323;506
Forest-l'Abbaye;80150;0.031866796795616;0.87623286238371;306
Forest-Montiers;80120;0.030392972239447;0.87693580375343;374
Forest-Saint-Julien;5260;0.10701292823292;0.7792167667703;218
Forest-sur-Marque;59510;0.055661464942229;0.88375715799054;1562
Foreste;2590;0.05411005709396;0.86933880384884;143
Forêt-la-Folie;27510;0.026650201013557;0.85908496786176;363
Forfry;77165;0.049722495036864;0.85621001888599;183
Forges;17290;-0.015615844525843;0.8046889039115;903
Forges;49700;-0.0042518139223861;0.82409116429618;197
Forges;77130;0.05168113766651;0.84505929682281;345
Forges;61250;0.0020313712443534;0.84646045245132;250
Forgès;19380;0.032632805148906;0.78811798323972;319
Forges-la-Forêt;35640;-0.022272338688497;0.83532910488506;242
Forges-les-Bains;91470;0.036656764574016;0.84871967858308;3229
Forges-les-Eaux;76440;0.026916852098297;0.86588208733295;3465
Forges-sur-Meuse;55110;0.092342455959786;0.85981221057645;135
Forgues;31370;0.018267784969235;0.75804010873031;152
Forléans;21460;0.07338624176817;0.82875023146522;79
Formentin;14340;0.0024919460994939;0.85863895495821;206
Formerie;60220;0.030218439480695;0.8665560002468;2170
Formigny;14710;-0.015683720803829;0.86109698606533;244
Formiguères;66210;0.036671303769093;0.7437817439911;434
Fornex;9350;0.02182146759654;0.75344409190007;126
Fors;79230;-0.0071509979241479;0.8069627108502;1347
Forstfeld;67480;0.14033901871201;0.85276302290808;591
Forstheim;67580;0.1346424505613;0.85342721528395;577
Fort-du-Plasne;39150;0.10450159229211;0.81364338360273;397
Fort-Louis;67480;0.14060566771615;0.8517303821954;239
Fort-Mahon-Plage;80790|80120;0.027115609219996;0.87854535173725;1140
Fort-Mardyck;59430;0.040166815051929;0.89064149598742;3770
Fort-Moville;27210;0.0073352350962704;0.86102428176756;312
Fortan;41360;0.015969763030255;0.83505280192197;183
Fortel-en-Artois;62270;0.038828722245787;0.87716856403271;155
Fortschwihr;68320;0.13002702594463;0.83929002437435;967
Fos;34320;0.056640784176456;0.76038661996677;96
Fos;31440;0.012837874145052;0.74830019625459;272
Fos-sur-Mer;13270;0.086325925648863;0.75809829880013;13922
Fosse;66220;0.042411501988595;0.74679244760344;39
Fossé;41330;0.022432332252171;0.8313681853958;849
Fossé;8240;0.087348879113076;0.86301685889516;76
Fossemagne;24210;0.017196345328427;0.78761857395631;528
Fossemanant;80160;0.038392392429502;0.86922728397819;110
Fosses;95470;0.043419916257732;0.8568742778409;9998
Fossès-et-Baleyssac;33190;0.00078539819460636;0.77834897572908;158
Fosseuse;60540;0.038227563563972;0.85889588342437;742
Fosseux;62810;0.044738601277431;0.87711523423187;143
Fossieux;57590;0.11040177575291;0.85263212854051;149
Fossoy;2650;0.060781092532282;0.85605009606254;620
Foucarmont;76340;0.027358035941787;0.87003209125962;1045
Foucart;76640;0.010418637804878;0.86591604263685;318
Foucarville;50480;-0.021923273170991;0.86293443405942;108
Foucaucourt-en-Santerre;80340;0.04844259230054;0.87048296443217;223
Foucaucourt-Hors-Nesle;80140;0.03014085826919;0.87119083264991;68
Foucaucourt-sur-Thabas;55250;0.08902632938231;0.85515800367639;64
Fouchécourt;70160;0.1045888524297;0.83409772577605;110
Fouchécourt;88320;0.10228600039036;0.83790344955279;65
Foucherans;39100;0.095202857418099;0.82171069775581;1760
Foucherans;25620;0.10713411870728;0.82305852358351;330
Fouchères;10260;0.074472220604056;0.84043418495768;450
Fouchères;89150;0.054803340343546;0.84069597369282;398
Fouchères-aux-Bois;55500;0.091586151499716;0.84862759978837;135
Foucherolles;45320;0.05264591770566;0.83936758894109;169
Fouchy;67220;0.12692907051708;0.84346426306694;568
Foucrainville;27220;0.023091683084399;0.85399446859613;67
Fouday;67130;0.12543100079202;0.8450981123957;303
Fouencamps;80440;0.042028506134328;0.86960545285299;239
Fouesnant;29170;-0.069987706999714;0.83589635819727;8076
Foufflin-Ricametz;62130;0.041592172156855;0.87877325174753;135
Foug;54570;0.10112729228958;0.84960205043124;2740
Fougaron;31160;0.016265491464849;0.75028311942323;73
Fougax-et-Barrineuf;9300;0.033185498460072;0.74850386149896;448
Fougeré;49150;-0.0025937511537974;0.83126638606313;739
Fougeré;85480;-0.021516034228427;0.81436576604841;841
Fougères;35300|35133;-0.020968192863874;0.84391520281852;21779
Fougères-sur-Bièvre;41120;0.023440748601903;0.82811992781423;653
Fougerolles;36230;0.032618265953831;0.8126834471878;287
Fougerolles;70220;0.11180772507139;0.83577518436766;3967
Fougerolles-du-Plessis;53190;-0.016958788238299;0.84605804881062;1566
Fougueyrolles;33220;0.0032531017259509;0.78306137269896;431
Fouilleuse;60190;0.044278024211658;0.8626920198212;77
Fouillouse;5130;0.10480217163302;0.77594913469179;138
Fouilloy;80800;0.043715647813218;0.87093383760473;1734
Fouilloy;60220;0.031910431025602;0.8679861843312;194
Fouju;77390;0.048486222369337;0.84797792164045;523
Foulain;52800;0.090984992817902;0.83842709360213;737
Foulangues;60250;0.04041891237743;0.86000615528284;167
Foulayronnes;47510;0.011242835187689;0.7721191095701;4597
Foulbec;27210;0.0073788682859584;0.86220719134475;467
Foulcrey;57830;0.11969565868031;0.84888938852354;180
Fouleix;24380;0.011887629139787;0.7851315143933;204
Foulenay;39230;0.095711920660468;0.81790490740005;81
Fouligny;57220;0.11350457480469;0.85684032253699;191
Foulognes;14240;-0.014277770445052;0.85767901854329;177
Fouquebrune;16410;0.0036748954680518;0.79461449840286;634
Fouquenies;60000;0.035721129504045;0.8632737207823;439
Fouquereuil;62232;0.045354319960268;0.88172583186908;1023
Fouquerolles;60510;0.038683284521945;0.86315740722169;280
Fouquescourt;80170;0.048030484766607;0.86866009724503;127
Fouqueure;16140;0.0013041449143625;0.80083464402388;428
Fouqueville;27370;0.016595166880963;0.85902198410199;424
Fouquières-lès-Béthune;62232;0.045562795539351;0.88167243548923;1133
Fouquières-lès-Lens;62740;0.050687275076017;0.88008226200234;6898
Four;38080;0.090660153743939;0.79567137388145;912
Fouras;17450;-0.018999846341007;0.80267695228697;3835
Fourbanne;25110;0.11007693667895;0.82609825565172;96
Fourcatier-et-Maison-Neuve;25370;0.11032420286379;0.81622744880842;75
Fourcès;32250;0.0040191092990188;0.76782849073787;277
Fourchambault;58180|58600;0.053809477753052;0.82067805704313;4828
Fourches;14620;-0.001410802045314;0.85280177190195;151
Fourcigny;80590|80290;0.031905666463964;0.8684613588487;131
Fourdrain;2870;0.060601707826921;0.865867573105;433
Fourdrinoy;80310;0.036758572229063;0.87122472137478;326
Fourg;25440;0.10142787163048;0.82202581629179;254
Fourges;27630;0.02866218176641;0.85731057020647;772
Fourilles;3140;0.055772972329308;0.80707416414182;188
Fourmagnac;46100;0.034567223415606;0.77950765054035;106
Fourmetot;27500;0.010006548996296;0.86186297777387;552
Fourmies;59610;0.070613108769827;0.87293127500131;13867
Fournaudin;89320;0.063539690496738;0.84043904522666;131
Fourneaux;50420;-0.018069009122185;0.85464408016504;90
Fourneaux;42470;0.074467385302202;0.80175576486591;548
Fourneaux;73500;0.11607893611717;0.78868037628292;883
Fourneaux-le-Val;14700;-0.0046396609430411;0.85270969310725;175
Fournels;48310;0.054420344489279;0.7822080958857;324
Fournès;30210;0.080314238962172;0.76670377123049;738
Fournes-Cabardès;11600;0.041849121428965;0.75658568987999;49
Fournes-en-Weppes;59134;0.05044001721356;0.88285541164543;2009
Fournet-Blancheroche;25140;0.11909447503136;0.82326212224884;256
Fournets-Luisans;25390;0.11444511175555;0.82254460007214;501
Fourneville;14600;0.0041160624067112;0.86142661882925;351
Fournival;60130;0.041597007458708;0.86335621219707;501
Fournols;63980;0.062628223613659;0.79441569342749;480
Fournoulès;15600;0.039730481074456;0.77974520450959;83
Fouronnes;89560;0.062254915007858;0.83099487679;131
Fourques;30300;0.080479071988891;0.76261189079461;2544
Fourques;66300;0.048495909617801;0.74318060195405;761
Fourques-sur-Garonne;47200;0.0027537454976961;0.77576491052339;1179
Fourqueux;78112;0.03601195501746;0.85324299111554;4161
Fourquevaux;31450;0.028216162621065;0.7593248842192;716
Fours;33390;-0.010966479169431;0.78842338123772;279
Fours;58250;0.06495049176183;0.81710982065659;780
Fours-en-Vexin;27630;0.027978604490641;0.85851292085962;145
Fourtou;11190;0.042401798095373;0.7488916843327;53
Foussais-Payré;85240;-0.011921576121307;0.81209681937868;1192
Foussemagne;90150;0.1222700199928;0.83139728043071;602
Foussignac;16200;-0.002142880321916;0.79787727021237;551
Fouvent-Saint-Andoche;70600;0.098955317973048;0.83157185064015;258
Fouzilhon;34480;0.056645640284256;0.75925217992142;146
Foville;57420;0.11031935091717;0.85374233381993;78
Fox-Amphoux;83670;0.10649417774209;0.76072111299969;375
Fozières;34700;0.058594579020679;0.76362029674139;166
Fozzano;20143;0.15709416355219;0.72779259085947;195
Fragnes;71530;0.084575737792354;0.81742007892358;895
Frahier-et-Chatebier;70400;0.11778062947471;0.83180454434041;1038
Fraignot-et-Vesvrotte;21580;0.086199874905517;0.83171725923569;78
Fraillicourt;8220;0.072629937308102;0.86686625851379;204
Fraimbois;54300;0.11417362744955;0.84699375045962;279
Frain;88320;0.10261565812142;0.83925613564948;147
Frais;90150;0.12195488481206;0.83157664433013;225
Fraisans;39700;0.10055035172892;0.82290818813997;1240
Fraisnes-en-Saintois;54930;0.10568453515881;0.84431274619024;81
Fraisse;24130;0.0053765914263284;0.78417157797838;157
Fraisse-Cabardès;11600;0.039633512882452;0.75617363228032;109
Fraissé-des-Corbières;11360;0.049911562829504;0.74982252571271;169
Fraisse-sur-Agout;34330;0.048820732047007;0.76109442160549;322
